"plan_name","fy","state","fund","arr","gov_type","NetPensionLiability","consultant","mva","ava","return","NoFeeData","group_fees","group_id","feeprop","EQTotal_Fee","FITotal_Fee","RETotal_Fee","AltMiscTotal_Fee","PETotal_Fee","HFTotal_Fee","COMDTotal_Fee","expense_AdminExpenses","CashTotal_Fee","OtherTotal_Fee","total_fees"
"Oklahoma Police",2009,"OK",0.762,0.075,0,0,"Asset Consulting Group",1420477,1717566,-0.1652,1,0,0,0,0,0,0,0,0,0,0,-2503,0,0,0
"Oklahoma Police",2010,"OK",0.749,0.075,0,0,"Asset Consulting Group",1548827,1754372,0.114,0,0,0,0,4017,2397,574,0,3248,0,0,-1708,0,0,0
"Oklahoma Police",2011,"OK",0.93,0.075,0,0,"Asset Consulting Group",1800742,1822702,0.1852,0,0,0,0,4225,2516,1375,0,2875,0,0,-1712,0,0,0
"Oklahoma Police",2012,"OK",0.902,0.075,0,0,"Asset Consulting Group",1777980,1834170,0.0048,0,0,0,0,4187,2531,1159,0,3225,0,0,-1952,0,0,0
"Oklahoma Police",2013,"OK",0.893,0.075,0,154333,"Asset Consulting Group",1969169,1902581,0.1234,0,0,0,0,4909,2716,1115,0,2472,0,0,-2053,0,0,0
"Oklahoma Police",2014,"OK",0.946,0.075,0,-33669,"Asset Consulting Group",2238466,2086297,0.1499,0,0,0,0,4163,2802,2120,0,2473,0,0,-1862,0,0,0
"Oklahoma Police",2015,"OK",0.982,0.075,0,4077,"Asset Consulting Group",2264996,2229272,0.0338,0,0,0,0,5050,3021,1573,0,2842,0,0,-1949,0,0,0
"Oklahoma Police",2016,"OK",0.987,0.075,0,153144,"Asset Consulting Group",2201671,2323407,-0.0061,0,0,0,0,4318,2747,2338,0,2394,0,664,-1831,0,0,0
"Oklahoma Police",2017,"OK",1.018,0.075,0,7692,"Asset Consulting Group",2395381,2447351,0.1114,0,0,0,0,5119,2491,2741,0,2591,0,658,-1699,0,0,0
"Oklahoma Police",2018,"OK",1.028,0.075,0,-47635,"Asset Consulting Group",2563446,2586061,0.0834,NA,NA,NA,1,0,0,0,0,0,0,0,-1721,0,0,0
"Oklahoma Police",2019,"OK",1.025,0.075,0,-6384,"Asset Consulting Group",2618857,2677255,0.0424,NA,NA,NA,1,0,0,0,0,0,0,0,-1871,0,0,0
"Oklahoma Police",2020,"OK",1.008,0.075,0,114845,"Asset Consulting Group",2621311,2756877,0.0193,NA,NA,NA,1,0,0,0,0,0,0,0,-1992,0,0,0
"Oklahoma Police",2021,"OK",1.046,0.075,0,-479716,"Asset Consulting Group",3289959,2940118,0.28,NA,NA,NA,1,0,0,0,0,0,0,0,-1980,0,0,0
"Oklahoma Police",2022,"OK",1.054,0.075,0,-80192,"Asset Consulting Group",3008967,3087329,-0.0386,NA,NA,NA,1,0,0,0,0,0,0,0,-2160,0,0,0
"Utah Public Safety",2001,"UT",1.047,0.08,0,0,"Callan",1738468,1945617,-0.05,NA,NA,NA,1,0,0,0,0,0,0,0,-1161,0,0,0
"Utah Public Safety",2002,"UT",0.961,0.08,0,0,"Callan",1585872,1903024,-0.075,NA,NA,NA,1,0,0,0,0,0,0,0,-1222,0,0,0
"Utah Public Safety",2003,"UT",0.968,0.08,0,0,"Callan",1974327,2038391,0.26,NA,NA,NA,1,0,0,0,0,0,0,0,-1366,0,0,0
"Utah Public Safety",2004,"UT",0.926,0.08,0,0,"Callan",2232022,2135593,0.132,NA,NA,NA,1,0,0,0,0,0,0,0,-1323,0,0,0
"Utah Public Safety",2005,"UT",0.93,0.08,0,0,"Callan",2422513,2277517,0.0896,0,1,9,0.094297171,29754,6346,1145,0,5214,0,0,-1316,0,0,4003.763583489
"Utah Public Safety",2006,"UT",0.962,0.08,0,0,"Callan",2755268,2514250,0.1477,0,1,9,0.094908476,24841,8403,1130,0,16336,0,0,-1373,0,0,4812.80881796
"Utah Public Safety",2007,"UT",0.948,0.0775,0,0,"Callan",2920976,2826275,0.0715,0,1,9,0.095738046,37522,5748,1149,0,12808,2897,0,-1446,0,0,5756.154277704
"Utah Public Safety",2008,"UT",0.855,0.0775,0,0,"Callan",2226756,2779519,-0.223,0,1,9,0.094693087,20245,6106,1003,0,13722,1685,0,-1542,0,0,4049.171093207
"Utah Public Safety",2009,"UT",0.843,0.0775,0,0,"Callan",2506977,2939114,0.1288,0,1,9,0.095378585,17455,5994,737,0,11333,1236,0,-1481,0,0,3505.639891675
"Utah Public Safety",2010,"UT",0.807,0.075,0,0,"Callan",2814279,2999120,0.1373,0,1,9,0.096649341,24067,11009,1086,0,4018,2699,0,-1507,0,0,4144.227092739
"Utah Public Safety",2011,"UT",0.786,0.075,0,0,"Callan",2869364,3027597,0.0289,0,1,9,0.098253667,23852,5199,0,0,9075,2342,0,-1331,0,0,3976.129396156
"Utah Public Safety",2012,"UT",0.77,0.075,0,0,"Callan",3221006,3109132,0.131,0,1,9,0.097958632,25376,4779,658,0,1091,1670,0,-1521,0,0,3288.863110768
"Utah Public Safety",2013,"UT",0.827,0.075,0,586729,"Callan",3684780,3438155,0.1489,0,1,9,0.10155887,22822,4912,804,0,2309,17808,0,-1516,213,0,4962.97885916
"Utah Public Safety",2014,"UT",0.867,0.075,0,442451,"Callan",3939130,3778848,0.0752,0,1,9,0.099936724,25688,5832,0,0,1877,2415,0,-1598,579,0,3636.797323084
"Utah Public Safety",2015,"UT",0.862,0.072,0,586180,"Callan",3996987,4064357,0.0192,0,1,9,0.10243077,2922,7003,967,0,8082,25381,0,-1607,356,0,4579.78215747
"Utah Public Safety",2016,"UT",0.86,0.072,0,631469,"Callan",4317406,4372807,0.0879,0,1,9,0.10335662,25324,6104,687,0,3736,1562,0,-1639,1076,0,3978.09294718
"Utah Public Safety",2017,"UT",0.881,0.0695,0,478849,"Callan",4851104,4697149,0.1357,0,1,9,0.1048076,28086,5233,1944,0,4077,4702,0,-1799,1144,0,4735.8362136
"Utah Public Safety",2018,"UT",0.88,0.0695,0,786083,"Callan",4790294,4936594,-0.0022,NA,NA,NA,1,0,0,0,0,0,0,0,-1891,0,0,0
"Utah Public Safety",2019,"UT",0.886,0.0695,0,410702,"Callan",5457120,5269783,0.1445,NA,NA,NA,1,0,0,0,0,0,0,0,-1801,0,0,0
"Utah Public Safety",2020,"UT",0.908,0.0685,0,117939,"Callan",6093995,5728143,0.1296,NA,NA,NA,1,0,0,0,0,0,0,0,-1887,0,0,0
"Utah Public Safety",2021,"UT",0.959,0.0685,0,-513727,"Callan",7087490,6333278,0.1746,NA,NA,NA,1,0,0,0,0,0,0,0,-1941,0,0,0
"Utah Public Safety",2022,"UT",0.946,0.0685,0,202768,"Callan",6677819,6796045,-0.0504,NA,NA,NA,1,0,0,0,0,0,0,0,-2018,0,0,0
"Pennsylvania Municipal",2001,"PA",0,0.065,0,0,"Dahab Associates",996962.5,0,-0.039,NA,NA,NA,1,0,0,0,0,0,0,0,-2555.115,0,0,0
"Pennsylvania Municipal",2002,"PA",1.136,0.065,0,0,"Dahab Associates",916673.69,1084828.9,-0.089,NA,NA,NA,1,0,0,0,0,0,0,0,-2406.732,0,0,0
"Pennsylvania Municipal",2003,"PA",1.0913,0.065,0,0,"Dahab Associates",1112540.6,1151390.5,0.237,NA,NA,NA,1,0,0,0,0,0,0,0,-2610.839,0,0,0
"Pennsylvania Municipal",2004,"PA",1.056,0.065,0,0,"Dahab Associates",1237561.5,1219130,0.131,NA,NA,NA,1,0,0,0,0,0,0,0,-3127.096,0,0,0
"Pennsylvania Municipal",2005,"PA",1.0442,0.06,0,0,"Dahab Associates",1322392,1272297.1,0.086,1,0,0,0,0,0,0,0,0,0,0,-3115.414,0,0,0
"Pennsylvania Municipal",2006,"PA",1.042,0.06,0,0,"Dahab Associates",1455868.9,1336009.3,0.126,1,0,0,0,0,0,0,0,0,0,0,-2920.868,0,0,0
"Pennsylvania Municipal",2007,"PA",1.059,0.06,0,0,"Dahab Associates",1564773.8,1458148.5,0.082,1,0,0,0,0,0,0,0,0,0,0,-2862.482,0,0,0
"Pennsylvania Municipal",2008,"PA",1.061,0.06,0,0,"Dahab Associates",1170631.9,1540152.8,-0.248,1,0,0,0,0,0,0,0,0,0,0,-2986.656,0,0,0
"Pennsylvania Municipal",2009,"PA",1.038,0.06,0,0,"Dahab Associates",1366586.5,1620150.8,0.188,1,0,0,0,0,0,0,0,0,0,0,-3203.478,0,0,0
"Pennsylvania Municipal",2010,"PA",1.024,0.06,0,0,"Dahab Associates",1542288.1,1713752,0.138,1,0,0,0,0,0,0,0,0,0,0,-3183.373,0,0,0
"Pennsylvania Municipal",2011,"PA",1.038,0.06,0,0,"Dahab Associates",1490169.1,1792809.4,-0.019,0,0,0,0,3174,0,1967,0,0,0,0,-3142.004,0,0,0
"Pennsylvania Municipal",2012,"PA",0.991,0.055,0,0,"Dahab Associates",1661926.3,1886703.6,0.132,0,0,0,0,3311,0,2174,0,0,0,0,-3424.363,0,0,0
"Pennsylvania Municipal",2013,"PA",0.984,0.055,0,0,"Dahab Associates",1951247.4,1972273.6,0.194,0,0,0,0,3822,0,2427,0,0,0,0,-3723.59,0,0,0
"Pennsylvania Municipal",2014,"PA",1.007,0.055,0,0,"Dahab Associates",2049615.1,2081439.6,0.057,0,0,0,0,3388,0,2593,0,0,0,0,-4411.462,0,0,0
"Pennsylvania Municipal",2015,"PA",1.001,0.055,0,0,"Dahab Associates",1994491.3,2153626,0.001,0,0,0,0,3941,0,3273,0,0,0,0,-4983.399,0,0,0
"Pennsylvania Municipal",2016,"PA",0.978,0.055,0,0,"Dahab Associates",2151378.3,2270278,0.087,0,0,0,0,4283,0,3724,0,0,0,0,-6041.638,0,0,0
"Pennsylvania Municipal",2017,"PA",1.002,0.0525,0,0,"Dahab Associates",2491619.8,2404499,0.184,0,0,0,0,5088,0,4039,0,0,0,0,-5705.746,0,0,0
"Pennsylvania Municipal",2018,"PA",1.004,0.0525,0,0,"Dahab Associates",2349379.8,2528940,-0.041,NA,NA,NA,1,0,0,0,0,0,0,0,-5770.601,0,0,0
"Pennsylvania Municipal",2019,"PA",1.012,0.0525,0,0,"Dahab Associates",2792069.3,2631849,0.211,NA,NA,NA,1,0,0,0,0,0,0,0,-4867.058,0,0,0
"Pennsylvania Municipal",2020,"PA",0.999,0.0525,0,0,"Dahab Associates",3166699.8,2827403,0.147,NA,NA,NA,1,0,0,0,0,0,0,0,-6301.742,0,0,0
"Pennsylvania Municipal",2021,"PA",1.002,0.0525,0,0,"Dahab Associates",3528592,2929944,0.132,NA,NA,NA,1,0,0,0,0,0,0,0,-8737.064,0,0,0
"Pennsylvania Municipal",2022,"PA",0,0,0,0,"",0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Alameda County ERS",2001,"CA",1.058,0,1,0,"Strategic Investment Consultants",3517082.3,3321794,-0.031,NA,NA,NA,1,0,0,0,0,0,0,0,-7202.399,0,0,0
"Alameda County ERS",2002,"CA",0.925,0,1,0,"Strategic Investment Consultants",3182940.3,3294053,-0.068,NA,NA,NA,1,0,0,0,0,0,0,0,-6820.424,0,0,0
"Alameda County ERS",2003,"CA",0.869,0.08,1,0,"Strategic Investment Consultants",3920004.3,3381757,0.267,NA,NA,NA,1,0,0,0,0,0,0,0,-6634.381,0,0,0
"Alameda County ERS",2004,"CA",0.821,0.078,1,0,"Strategic Investment Consultants",4322441.5,3557918,0.123,NA,NA,NA,1,0,0,0,0,0,0,0,-9208.343,0,0,0
"Alameda County ERS",2005,"CA",0.832,0.079,1,0,"Strategic Investment Consultants",4619171,3781843,0.088,0,0,0,0,8486,2512,6789,0,0,0,0,-10318,0,0,0
"Alameda County ERS",2006,"CA",0.855,0.08,1,0,"Strategic Investment Consultants",4647519,4127841,0.144,0,0,0,0,10134,2628,3145,0,0,0,0,-10778,0,0,0
"Alameda County ERS",2007,"CA",0.892,0.08,1,0,"Strategic Investment Consultants",4878819,4560213,0.088,0,0,0,0,11852,2744,3529,0,0,0,0,-12211,0,0,0
"Alameda County ERS",2008,"CA",0.839,0.08,1,0,"Strategic Investment Consultants",3117481,4644010,-0.303,0,0,0,0,10366,2544,2891,0,0,503,0,-13315,0,0,0
"Alameda County ERS",2009,"CA",0.812,0.079,1,0,"Strategic Investment Consultants",4006822,4789000,0.266,0,0,0,0,8034,1850,2718,0,0,2419,0,-12255,0,0,0
"Alameda County ERS",2010,"CA",0.775,0.079,1,0,"Strategic Investment Consultants",4589383,4776128,0.146,0,0,0,0,9204,2230,2599,0,0,3270,0,-13001,0,0,0
"Alameda County ERS",2011,"CA",0.766,0.078,1,0,"Strategic Investment Consultants",4460031,4868689,-0.004,0,0,0,0,12751,2926,2553,0,0,3774,450,-13306,0,0,0
"Alameda County ERS",2012,"CA",0.739,0.078,1,0,"Strategic Investment Consultants",5085161,4883872,0.15,0,0,0,0,11872,2671,2804,0,0,6483,1163,-13097,0,0,0
"Alameda County ERS",2013,"CA",0.759,0.078,1,0,"Strategic Investment Consultants",5988805,5210944,0.202,0,0,0,0,15880,2171,3651,0,0,7382,1946,-13634,0,0,0
"Alameda County ERS",2014,"CA",0.748,0.076,1,1740643,"Strategic Investment Consultants",5996727,5681097,0.0466,0,0,0,0,16722,2171,4043,0,0,17231,955,-13855,0,0,0
"Alameda County ERS",2015,"CA",0.773,0.076,1,2118448,"Strategic Investment Consultants",5812442,6083536,0.0037,0,0,0,0,16582,2201,5042,0,0,21651,1539,-14261,0,0,0
"Alameda County ERS",2016,"CA",0.781,0.076,1,2243194,"Verus",6119530,6436138,0.0744,0,0,0,0,14988,2214,4484,0,0,17314,1900,-14618,0,0,0
"Alameda County ERS",2017,"CA",0.76,0.076,1,2013676,"Verus",7248264,6830379,0.195,0,0,0,0,19997,2426,5409,0,17389,3758,2434,-14571,0,0,0
"Alameda County ERS",2018,"CA",0.772,0.0725,1,2764002,"Verus",6702634,7239327,-0.0405,NA,NA,NA,1,0,0,0,0,0,0,0,-15246,0,0,0
"Alameda County ERS",2019,"CA",0.776,0.0725,1,2140693,"Verus",7894583,7599977,0.1869,NA,NA,NA,1,0,0,0,0,0,0,0,-15274,0,0,0
"Alameda County ERS",2020,"CA",0.762,0.07,1,2194416,"Verus",8730638,7984241,0.1248,NA,NA,NA,1,0,0,0,0,0,0,0,-14810,0,0,0
"Alameda County ERS",2021,"CA",0.865,0.07,1,792287.06,"Verus",10752506,9453108,0.162,NA,NA,NA,1,0,0,0,0,0,0,0,-15040,0,0,0
"Alameda County ERS",2022,"CA",0.869,0.07,1,2231260,"Verus",9175825,9923019,-0.115,NA,NA,NA,1,0,0,0,0,0,0,0,-15369,0,0,0
"Kern County ERS",2001,"CA",1.033,0.08,1,0,"Wilshire",1483514.6,1434873,-0.0543,NA,NA,NA,1,0,0,0,0,0,0,0,-1903.426,0,0,0
"Kern County ERS",2002,"CA",0.9357,0.08,1,0,"Wilshire",1436173,1508291,-0.0597,NA,NA,NA,1,0,0,0,0,0,0,0,-2167.965,0,0,0
"Kern County ERS",2003,"CA",0.8269,0.08,1,0,"Wilshire",1782946.6,1570278,0.0658,NA,NA,NA,1,0,0,0,0,0,0,0,-2166.624,0,0,0
"Kern County ERS",2004,"CA",0.936,0.08,1,0,"Wilshire",2030719.4,1927585,0.1673,NA,NA,NA,1,0,0,0,0,0,0,0,-2495.754,0,0,0
"Kern County ERS",2005,"CA",0.8614,0.08,1,0,"Wilshire",2212271,2012521,0.1109,0,0,0,0,2478,1086,268,0,0,0,0,-2500.768,0,0,0
"Kern County ERS",2006,"CA",0.7563,0.08,1,0,"Wilshire",2458256,2164304,0.1169,0,0,0,0,3869,2223,294,0,0,0,0,-2518.913,0,0,0
"Kern County ERS",2007,"CA",0.7565,0.08,1,0,"Wilshire",2912277.8,2352028,0.184,0,0,0,0,4699,1614,607,0,0,0,0,-3030.488,0,0,0
"Kern County ERS",2008,"CA",0.723,0.0775,1,0,"Wilshire",2711108.5,2654305,-0.065,0,0,0,0,5681,1730,0,0,0,0,654,-3341.021,0,0,0
"Kern County ERS",2009,"CA",0.661,0.0775,1,0,"Wilshire",2025217.3,2780215,-0.2187,0,0,0,0,2100,1406,0,0,0,0,331,-3072.618,0,0,0
"Kern County ERS",2010,"CA",0.627,0.0775,1,0,"Wilshire",2301434,2794644,0.133,0,0,0,0,2438,1469,0,0,0,0,368,-3207,0,0,0
"Kern County ERS",2011,"CA",0.608,0.0775,1,0,"Wurts and Associates",2795926,2839747,0.192,0,0,0,0,3812,1363,0,0,0,0,529,-3763,0,0,0
"Kern County ERS",2012,"CA",0.605,0.0775,1,0,"Wurts and Associates",2800024,2960507,0.01,0,0,0,0,4095,1560,531,0,0,0,0,-3469,0,0,0
"Kern County ERS",2013,"CA",0.611,0.0775,1,2124388.8,"Wilshire",3104770,3120632,0.104,0,0,0,0,4279,1931,610,0,0,0,0,-3848,0,0,0
"Kern County ERS",2014,"CA",0.608,0.075,1,2069234.1,"Wurts and Associates",3576112,3342122,0.15,0,0,0,0,5535,2507,1754,0,2317,4252,365,-4860,0,0,0
"Kern County ERS",2015,"CA",0.6408,0.075,1,2203098,"Verus",3625093,3529786,0.023,0,0,0,0,7011,2396,2194,0,2209,8075,592,-4886,0,0,0
"Kern County ERS",2016,"CA",0.634,0.075,1,2413639.3,"Verus",3571587,3685447,-0.0076,0,0,0,0,7092,1978,1885,0,2039,5001,729,-5225,0,0,0
"Kern County ERS",2017,"CA",0.632,0.0725,1,2363975.3,"Verus",3962895,3913073,0.12,0,0,0,0,5588,2972,2225,0,1661,9065,1242,-5243,0,0,0
"Kern County ERS",2018,"CA",0.651,0.0725,1,2330800,"Verus",4198862,4163476,0.068,NA,NA,NA,1,0,0,0,0,0,0,0,-5116,0,0,0
"Kern County ERS",2019,"CA",0.648,0.0725,1,2382504.5,"Verus",4345780,4291573,0.056,NA,NA,NA,1,0,0,0,0,0,0,0,-4804,0,0,0
"Kern County ERS",2020,"CA",0.644,0.0725,1,2661901.3,"Verus",4438795,4508548,0.03,NA,NA,NA,1,0,0,0,0,0,0,0,-5523,0,0,0
"Kern County ERS",2021,"CA",0.671,0.0725,1,1889382,"Verus",5417513,4806026,0.239,NA,NA,NA,1,0,0,0,0,0,0,0,-6061,0,0,0
"Kern County ERS",2022,"CA",0.692,0.0725,1,2379777,"Verus",5131129,5102402,-0.045,NA,NA,NA,1,0,0,0,0,0,0,0,-6702,0,0,0
"Los Angeles ERS",2001,"CA",1.0805,0.08,2,0,"PCA",6537135,6988782,-0.042,NA,NA,NA,1,0,0,0,0,0,0,0,-7193,0,0,0
"Los Angeles ERS",2002,"CA",0.9735,0.08,2,0,"PCA",5991405,7060188,-0.048,NA,NA,NA,1,0,0,0,0,0,0,0,-7137,0,0,0
"Los Angeles ERS",2003,"CA",0.9138,0.08,2,0,"PCA",5985142,6999647,0.045,NA,NA,NA,1,0,0,0,0,0,0,0,-7706,0,0,0
"Los Angeles ERS",2004,"CA",0.8252,0.08,2,0,"PCA",6895303,7042107.5,0.186,NA,NA,NA,1,0,0,0,0,0,0,0,-9066,0,0,0
"Los Angeles ERS",2005,"CA",0.7717,0.08,2,0,"PCA",7413469,7193142,0.1,0,0,0,0,13182,2278,4325,0,0,0,0,-9303,0,0,0
"Los Angeles ERS",2006,"CA",0.7776,0.08,2,0,"PCA",8226876,7674999.5,0.124,0,0,0,0,13697,2681,6366,0,2818,0,0,-10284,0,0,0
"Los Angeles ERS",2007,"CA",0.8169,0.08,2,0,"PCA",9733117,8599700,0.195,0,0,0,0,16563,2623,9819,0,12164,0,0,-9501,0,0,0
"Los Angeles ERS",2008,"CA",0.8437,0.08,2,0,"PCA",9083168,9438318,-0.057,0,0,0,0,18199,3149,10441,0,13070,0,0,-11987,0,0,0
"Los Angeles ERS",2009,"CA",0.7954,0.08,2,0,"PCA",7144582,9577747,-0.196,0,0,0,0,11328,3870,11234,0,18661,0,0,-12829,0,0,0
"Los Angeles ERS",2010,"CA",0.7586,0.08,2,0,"PCA",7836758,9554027,0.129,0,0,0,0,15354,6342,10750,0,20098,0,0,-14204,0,0,0
"Los Angeles ERS",2011,"CA",0.7237,0.0775,2,0,"Wilshire",9227219,9691011,0.226,0,0,0,0,17310,7127,9392,0,20020,0,0,-13232,0,0,0
"Los Angeles ERS",2012,"CA",0.6902,0.0775,2,0,"Wilshire",9098161,9934959,0.011,0,0,0,0,15451,3652,9000,0,18758,0,0,-12995,0,0,0
"Los Angeles ERS",2013,"CA",0.687,0.0775,2,4727177,"Wilshire",10199593,10223961,0.143,0,0,0,0,15017,4470,9090,0,18050,0,0,-13352,0,0,0
"Los Angeles ERS",2014,"CA",0.6736,0.075,2,4457774,"Wilshire",11844437,10944751,0.184,0,0,0,0,19135,4298,9992,0,20145,0,0,-12438,0,0,0
"Los Angeles ERS",2015,"CA",0.6935,0.075,2,4989426,"Wilshire",11981054,11727161,0.026,0,0,0,0,20281,5425,13986,0,20317,0,0,-15946,0,0,0
"Los Angeles ERS",2016,"CA",0.7139,0.075,2,5615667,"Wilshire",11870182,12439250,0.003,0,0,0,0,19840,5653,10936,0,26614,0,0,-15576,0,0,0
"Los Angeles ERS",2017,"CA",0.714,0.0725,2,5277672,"NEPC",13250708,13178334,0.131,0,0,0,0,21759,5790,9137,0,31837,0,0,-16019,0,0,0
"Los Angeles ERS",2018,"CA",0.7011,0.0725,2,5709348.5,"NEPC",14313245,13982435,0.092,NA,NA,NA,1,0,0,0,0,0,0,0,-16394,0,0,0
"Los Angeles ERS",2019,"CA",0.7127,0.0725,2,5977828,"NEPC",14895812,14818564,0.0615,NA,NA,NA,1,0,0,0,0,0,0,0,-17806,0,0,0
"Los Angeles ERS",2020,"CA",0.6938,0.07,2,7594791,"NEPC",15012120,15630103,0.0124,NA,NA,NA,1,0,0,0,0,0,0,0,-21257,0,0,0
"Los Angeles ERS",2021,"CA",0.7155,0.07,2,4363757,"NEPC",19023688,16660585,0.2929,NA,NA,NA,1,0,0,0,0,0,0,0,-24264,0,0,0
"Los Angeles ERS",2022,"CA",0.733,0.07,2,7065660,"NEPC",17106332,17649268,-0.0686,NA,NA,NA,1,0,0,0,0,0,0,0,-24282,0,0,0
"Los Angeles Fire and Police",2001,"CA",1.189,0.085,2,0,"RVK",11382704,11835579,-0.1,NA,NA,NA,1,0,0,0,0,0,0,0,-5951.628,0,0,0
"Los Angeles Fire and Police",2002,"CA",1.083,0.085,2,0,"RVK",10065730,11491922,-0.0797,NA,NA,NA,1,0,0,0,0,0,0,0,-7979.684,0,0,0
"Los Angeles Fire and Police",2003,"CA",1.043,0.085,2,0,"RVK",10198820,11690750,0.0547,NA,NA,NA,1,0,0,0,0,0,0,0,-7851.982,0,0,0
"Los Angeles Fire and Police",2004,"CA",1.03,0.085,2,0,"PCA",11570229,11735696,0.1692,NA,NA,NA,1,0,0,0,0,0,0,0,-9130.663,0,0,0
"Los Angeles Fire and Police",2005,"CA",0.941,0.085,2,0,"PCA",11773028,11634114,0.1007,1,0,0,0,0,0,0,0,0,0,0,-9079.69,0,0,0
"Los Angeles Fire and Police",2006,"CA",0.946,0.08,2,0,"PCA",12852366,12121403,0.1248,1,0,0,0,0,0,0,0,0,0,0,-9152.29,0,0,0
"Los Angeles Fire and Police",2007,"CA",0.992,0.08,2,0,"PCA",14756581,13215668,0.185,1,0,0,0,0,0,0,0,0,0,0,-11044.038,0,0,0
"Los Angeles Fire and Police",2008,"CA",0.991,0.08,2,0,"PCA",13619446,14153296,-0.0458,1,0,0,0,0,0,0,0,0,0,0,-11800.586,0,0,0
"Los Angeles Fire and Police",2009,"CA",0.962,0.08,2,0,"PCA",10379794,14256611,-0.1997,1,0,0,0,0,0,0,0,0,0,0,-12674.809,0,0,0
"Los Angeles Fire and Police",2010,"CA",0.916,0.0775,2,0,"RVK",11403950,14219581,0.1391,1,0,0,0,0,0,0,0,0,0,0,-12824.352,0,0,0
"Los Angeles Fire and Police",2011,"CA",0.863,0.0775,2,0,"RVK",13524188,14337669,0.2209,1,0,0,0,0,0,0,0,0,0,0,-12662.39,0,0,0
"Los Angeles Fire and Police",2012,"CA",0.837,0.0775,2,0,"RVK",13347074,14251913,0.0189,1,0,0,0,0,0,0,0,0,0,0,-13610.954,0,0,0
"Los Angeles Fire and Police",2013,"CA",0.831,0.0775,2,3584155,"RVK",14680373,14657713,0.1301,1,0,0,0,0,0,0,0,0,0,0,-12200.359,0,0,0
"Los Angeles Fire and Police",2014,"CA",0.866,0.075,2,1872287,"RVK",17001658,15678480,0.1784,1,0,0,0,0,0,0,0,0,0,0,-13865.199,0,0,0
"Los Angeles Fire and Police",2015,"CA",0.915,0.075,2,2038874,"RVK",17346554,16770060,0.0401,1,0,0,0,0,0,0,0,0,0,0,-17814.449,0,0,0
"Los Angeles Fire and Police",2016,"CA",0.939,0.075,2,2461132.5,"RVK",17104276,17645338,0.0091,1,0,0,0,0,0,0,0,0,0,0,-19346.445,0,0,0
"Los Angeles Fire and Police",2017,"CA",0.915,0.075,2,1815641,"RVK",18998404,18679220,0.1313,1,0,0,0,0,0,0,0,0,0,0,-19134.172,0,0,0
"Los Angeles Fire and Police",2018,"CA",0.929,0.075,2,125427,"RVK",20482580,19840070,0.0921,NA,NA,NA,1,0,0,0,0,0,0,0,-19908.418,0,0,0
"Los Angeles Fire and Police",2019,"CA",0.936,0.0725,2,1738304.4,"RVK",21262200,21037712,0.0621,NA,NA,NA,1,0,0,0,0,0,0,0,-20243.955,0,0,0
"Los Angeles Fire and Police",2020,"CA",0.932,0.07,2,2572781.8,"RVK",21396932,22106722,0.0304,NA,NA,NA,1,0,0,0,0,0,0,0,-20685.436,0,0,0
"Los Angeles Fire and Police",2021,"CA",0.968,0.07,2,-2701530,"RVK",27862308,23689348,0.3256,NA,NA,NA,1,0,0,0,0,0,0,0,-21372.303,0,0,0
"Los Angeles Fire and Police",2022,"CA",0.98,0.07,2,648758,"RVK",25258536,25146788,-0.0723,NA,NA,NA,1,0,0,0,0,0,0,0,-22146.088,0,0,0
"Los Angeles Water and Power",2001,"CA",1.0993,0.08,2,0,"Capital Resource Advisors",6157205.5,5833274.5,0.0852,NA,NA,NA,1,0,0,0,0,0,0,0,-1403.769,0,0,0
"Los Angeles Water and Power",2002,"CA",1.0133,0.08,2,0,"PCA",5671141,5790263,-0.0416,NA,NA,NA,1,0,0,0,0,0,0,0,-1288.011,0,0,0
"Los Angeles Water and Power",2003,"CA",1.0143,0.08,2,0,"PCA",5558766,6128375.5,0.0193,NA,NA,NA,1,0,0,0,0,0,0,0,-1630.995,0,0,0
"Los Angeles Water and Power",2004,"CA",0.9735,0.08,2,0,"PCA",5961400,6251421,0.1122,NA,NA,NA,1,0,0,0,0,0,0,0,-2333.761,0,0,0
"Los Angeles Water and Power",2005,"CA",0.9361,0.08,2,0,"PCA",6182215,6331047.5,0.0716,1,0,0,0,0,0,0,0,0,0,0,-2116.592,0,0,0
"Los Angeles Water and Power",2006,"CA",0.915,0.08,2,0,"PCA",6513239.5,6447763.5,0.0845,1,0,0,0,0,0,0,0,0,0,0,-2209.669,0,0,0
"Los Angeles Water and Power",2007,"CA",0.9192,0.08,2,0,"PCA",7417828,6864084,0.1658,1,0,0,0,0,0,0,0,0,0,0,-2809.523,0,0,0
"Los Angeles Water and Power",2008,"CA",0.9513,0.08,2,0,"PCA",6923931,7247853,-0.0443,1,0,0,0,0,0,0,0,0,0,0,-3396.913,0,0,0
"Los Angeles Water and Power",2009,"CA",0.8997,0.08,2,0,"PCA",5698878,7248721.5,-0.1553,1,0,0,0,0,0,0,0,0,0,0,-3324.444,0,0,0
"Los Angeles Water and Power",2010,"CA",0.8146,0.0775,2,0,"PCA",6266275.5,7244429.5,0.1196,1,0,0,0,0,0,0,0,0,0,0,-3727.206,0,0,0
